Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Isle of Man,IMN,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5026788605.89278,7959225789.90948,9279016644.94874,12360208421.4751,16891146358.7837,22657849759.0139,30178659128.6243,38665437672.8568,50350511353.9818,48384564109.0892,54244241223.0956,62087226109.322,67181997240.3169,72256928538.5936,74792869586.8777,76368457308.317,76541497883.8453,78518527934.617,84655434762.6557,94405195913.7423,99471420011.2151,119524198143.803,144798242741.809,162588882964.279,177745449130.557,
Not classified,INX,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20114632627.5748,23546153836.962,30528207524.0552,35911586495.4546,34606389292.7334,37887919552.958,44373651592.0384,41369862158.4458,48694698228.0416,57404059306.0571,58421473676.4308,66792054449.2337,83576337693.2679,116096168405.046,1.39952E+11,168381643104.149,221096842960.245,215747855467.979,246946257949.176,301732326532.076,
"Iran, Islamic Rep.",IRN,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000,,26700000,11200000,19600000,21300000,21000000,56000000,94900000,154200000,154400000,126100000,105800000,143600000,111400000,129800000,189400000,162500000,140400000,92400000,
Iceland,ISL,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15299835.8957659,15752891.805981,15970812.2516037,17719054.8175316,20231649.3493912,,,,,,,,,,,,,,,153297272.688088,138665131.573985,157749306.893574,152506590.515712,197790774.495806,220728928.999984,241898222.523191,278548267.548706,303817714.005093,380253557.624821,407487154.465608,347312412.29156,417619289.807676,486037668.455635,542605760.561679,531983098.13553,
Israel,ISR,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,2000000,2000000,,,,2000000,2000000,4000000,4000000,5000000,7000000,9000000,12000000,17000000,24000000,22000000,27000000,32000000,44000000,56000000,61000000,74000000,87500000,104600000,105600000,108600000,128500000,165900000,188600000,217700000,256400000,302300000,309200000,359100000,392800000,427600000,405200000,1309000000,1859800000,2129000000,4406400000,3594600000,4304600000,3568000000,4540200000,4676800000,5494200000,6020000000,7111000000,7158400000,8594700000,11347400000,12381800000,12896200000,15070200000,16062900000,19072100000,19346700000,23618100000,28224400000,32850900000,41342400000,46535200000,50434400000,53521500000,
Italy,ITA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170467452.519101,274704947.34966,395310248.270731,352261364.439117,422990879.39305,366031322.168114,529145378.921823,734205006.556007,786716374.210379,2657600591.57512,3449135045.81833,4451960364.64038,2825884567.05532,5321260773.44093,5678377384.74025,6650991605.02438,7594137902.6413,8769192884.74712,8460605036.46447,7363663636.22613,8134786787.87876,8512135191.11195,7855127140.31013,7318567642.82106,8613006044.79203,7294384558.47222,7526137872.52408,7895764729.63839,9406402688.60806,8966451642.5053,8844642203.89596,8479304294.51659,8642757208.52275,9483593907.31962,9216054841.75702,
Jamaica,JAM,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196900000,204100000,222400000,245300000,221500000,315000000,249800000,201300000,205240000,180600000,225931221.403972,182896635.050681,176551089.618824,184446034.217748,165163056.5,187663220.7,167432312.8,152942464.3,109964944.1,97138638.89,122691107.97832,122405229.736328,127564045.977379,124852233.725631,128017122.916859,127564045.977379,127564045.977379,127564045.977379,127564045.977379,127564045.977379,127565622.584537,
Jordan,JOR,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29577464.7887324,43739028.169014,40563380.2816901,24366197.1830985,15633802.8169014,13661971.8309859,15070422.5352112,31408450.7042253,25492957.7464788,33239436.6197183,48169014.084507,
Japan,JPN,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2597969925.06037,2776788935.60634,2501075856.2571,2021703070.16347,2391178889.52083,2132452006.56229,1880585499.88594,1737211309.21793,1496832053.76344,1520883283.7669,1401882184.1816,1520014237.36115,1599453366.70304,1529219259.71149,1781498393.75488,1957062062.89167,2321867137.36426,2705895187.51499,3198634057.79975,3251898164.67974,3858667954.9032,5063258535.83128,4892465731.52661,7455242135.90552,10210427797.2278,10494911436.997,11202751170.1783,11760060207.5878,11012590447.3901,
Kazakhstan,KAZ,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35200000,17700000,38200000,44900000,51900000,34864810,34968189,43923708,60020092,60874396,71089539,77815892,85924830,102404320,124582440,93587146.1871351,103704604.561858,124362300,140646781.154556,146557354.58196,142800910,124355872,116145575.517642,122458318.835831,131614002.399069,144951860.386401,191907746,477241640,721961621,855301573.930182,
Kenya,KEN,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52270810.8080145,25958064.4022038,60537398.5904694,21204754.7777716,18157269.0356159,151004289.127093,222254322.333339,288104222.868048,19764905.0225157,43190147.7530286,13848493.8503985,13656972.7149899,112016241.225919,177579089.971602,281074830.755835,328361639.176783,435638896.647808,376520262.820771,357174483.043775,386719989.154437,467588858.557018,515175648.649776,755711724.114997,550307434.561937,451360165.698429,473090014.312925,570245522.266492,628827610.941533,567129881.228679,973328921.924681,1041118247.36841,759300921.57065,853401195.562862,
Kyrgyz Republic,KGZ,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6395000,9458000,9010000,9390000,9692296.62,10208649,9569257.24,8869739.24,9317951,9893480,8448148.4,7615736.6,11453214,13118189,17713204,10480770,22840249,16564598,13075217,21683077,20735636,42403989,65583093,39373845,21749133,14705464,13775193,13531890,37898265,,,
Cambodia,KHM,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18300000,20700000,21500000,2000000,4000000,8000000,23209261.4253854,30439292.8530607,31961257.4957138,37749273.5528875,33935971.2771404,36329646.1787483,39560000,41010000,43010000,83770000,71292500,66330000,57919536.9745289,74119713.6780325,86574143.9625531,73897155.3397994,66507154.6857726,65376230.2230359,87026698.8682672,82834215.3403671,85372478.0205241,119449686.069598,238639638.8,313904469.953396,
Kiribati,KIR,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,133389.669,175805.174918205,205156.212802307,216421.748953376,261743.533511342,303655.575995856,417524.879796068,433298.367542281,405967.794581656,438676.391472375,,,,,,,,,,,,675088.802726698,700952.134703124,461227.263258993,478814.481277161,339375.921248223,647132.360497453,847294.022291403,792028.172125808,369250.752772152,,,,,,,,,,,
St. Kitts and Nevis,KNA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6344444.44444444,7151851.85185185,6888888.88888888,7555555.55555555,7600000,7077777.77777777,6625925.92592592,5366296.29629629,4022222.22222222,3495555.55555555,3622962.96296296,4255555.55555555,4721851.85185185,5279502.55555555,6534303.33333333,7044990.74074074,4327222.22222222,4735185.18518518,5948524.81481481,5991152.59259259,6102005.18518518,6381325.55555555,5146651.11111111,4459651.11111111,4459651.11111111,3971642.22222222,3966195.55555555,3848434.81481481,3859222.96296296,1844002.59259259,1861480,1763162.96296296,
"Korea, Rep.",KOR,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,2000000,4000000,8000000,12000000,20400000,23600000,31100000,50500000,32700000,39500000,136000000,169800000,303200000,147400000,258900000,233600000,248000000,250000000,324200000,368100000,422700000,425600000,469900000,263800000,257200000,239600000,192700000,193800000,226800000,294900000,724900000,899100000,946300000,882800000,1031300000,1318700000,1517800000,2157400000,2993900000,3501800000,3718900000,4579500000,6610100000,7669200000,9259000000,14782300000,14480300000,15114100000,16516700000,
Kuwait,KWT,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503902273.498473,1294863013.69863,3397245932.19172,4667258454.78795,6072647839.37111,6886287091.80016,3558030518.66305,3601488519.35363,3446221715.25369,3350904019.61074,3063607396.46182,2707725460.36689,2553680300.49612,2284965084.81044,3264433082.80082,4373407734.24183,4292531589.40812,4017049955.19076,4609453875.90809,5172402384.40129,5471545644.40806,
Latin America & Caribbean (excluding high income),LAC,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2754258914.44444,2528464565,2696669488.87006,2827698381.08256,2539879564.51527,2615751453.53451,2617829036.8948,2380876496.00653,2255818448.36221,2590168681.99266,2557627776.6007,2676114881.92647,2937441679.85232,3785952584.92368,4665428783.28822,4520253039.85015,4820710704.09995,5406629222.29703,5746935330.8391,5818434276.34361,6429069739.68784,6459821001.3079,6781676510.38318,7872496381.11674,8485352883.49949,8429615474.16503,8158650324.72064,9825692869.92213,12663036732.7693,13918121912.3964,15547205157.5868,
Lao PDR,LAO,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000,3600000,2600000,1000000,,,,,,,8261626.368,8751635.205,5439205.57530732,5038206.20655353,5846913.98391449,6139259.68311021,17218813.7580809,27762090.6796518,28817866.1111027,27259265.6483722,31027759.6261882,34357123.1704989,39140411.1094579,38575010.8806141,34299291.521422,29584811.386892,24036487.149851,26027531.4370267,33402507.2028157,37279782.5646311,41410323.0219844,22357439.0185121,100320195.04123,60763412.5429482,
Lebanon,LBN,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59812323.43,162710842.4,229495774.7,240578335.7,304863891.8,250060000,329420000,482739909.1,472080799.460253,973972254,645903912.6,595873136.3,684112569.5,642780532.4,655952495.3,640665158.6,749443887.632064,568472625.782365,241153485.537785,244963049.704768,251720522.671643,140728785.553052,,
Liberia,LBR,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000000,3000000,6000000,11000000,10000000,10000000,12000000,9100000,11100000,10000000,12000000,10200000,10100000,12600000,13600000,17000000,17000000,21300000,26600000,33300000,38300000,26600000,26600000,11900000,,
St. Lucia,LCA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,2222222.22222222,2962962.96296296,3962962.96296296,5777777.77777777,7596296.29629629,3885185.18518518,,6914814.81481481,6622222.22222222,9951851.85185185,7603703.7037037,10000000,7485185.18518518,17481481.4814814,8532400.37037037,9284964.81481481,11575818.5185185,10157766.2172839,9149444.44444444,20182777.7777777,12649489.4444444,16701366.3030554,17269214.963325,17269214.963325,11495287.2546852,15880747.0632275,14543931.8499596,13531393.5943656,16166066.6666666,11748770.3703703,11775529.4814814,11657774.1866666,11666490.8583729,11906313.3333333,8661968.51851851,8019150,10688898.5185185,10760794.8148148,12194627.4074074,
Latin America & Caribbean,LCN,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3030030859.84601,3273170439.93548,3571506832.28974,3279807107.80186,3379666805.48981,3319916535.57729,3015684151.89283,2859796323.0478,3239557267.71722,3405716770.38779,3582403850.43426,3988030837.73513,4917858778.43882,5931864816.89715,5786041214.0998,6409533729.95335,7196303867.06988,7656456911.08042,7677419042.31196,8468807258.65959,8707446165.61645,9117601341.00009,10581030489.7921,11448131916.6421,11684560009.1429,11441276579.8873,13397888138.2945,17060224377.7369,18791967300.4647,20737221233.1894,
Least developed countries: UN classification,LDC,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585051396.453887,859972866.378818,1000562402.23207,1309439330.72467,1426972034.45631,1811747535.65385,2344306671.05105,2591408900.0074,2976928670.23765,3008231046.4394,2842155754.34853,2651267303.26579,2303505515.09972,2317411679.51049,2281130014.29461,1908874998.10946,2231886122.00448,2432868089.79651,2592607293.43508,,
Low income,LIC,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978242406.105485,1110701617.85275,1064408797.39137,1239602691.27446,1110825226.64926,867753169.50319,780153968.751665,700576568.283603,773744293.96677,722962220.818239,823868939.41222,,,,,
Liechtenstein,LIE,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45311853.5,106020000,118940000,117820000,114810000,126340000,165900000,247200000,310500000,324700000,348300000,440220000,672914000,718662065.646562,747900217.692687,804862002.136112,858350438.972281,925665482.317095,994971000,1054035000,994802008.706687,1200700000,1097091809.38392,916674338,971460298.3,
Lower middle income,LMC,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11142669349.1012,14455190017.5365,19590035108.0098,25748374659.8423,34121395233.2278,43509446993.4108,57491807314.4149,55538873974.2527,62140162899.8438,71610709511.9599,77522337617.7593,83499244248.1752,87197894408.5968,88196385751.6235,90544355147.0885,92673800597.373,99702892472.838,109500919767.576,114268915855.275,136828776904.161,163602449583.396,181851068754.884,199439594492.354,
Low & middle income,LMY,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20584614198.487,27538700645.1725,35158290379.7627,45620377303.1496,59026496222.9169,77151529475.1891,75373659984.5851,85618846433.4997,100712323263.729,109919358253.29,118344485625.112,126235111856.25,130842564102.356,134781147968.328,140527748864.472,153859675936.497,170638363881.275,181409564639.298,222171180815.895,257767182006.545,283121111373.343,313573772868.359,
Lesotho,LSO,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384450.553734331,331263.752179789,287162.343547934,449820.793760479,556785.020408169,1860165.62112813,4712024.38403143,3839209.84827017,4895197.96559258,1674773.92749984,781939.01634331,1380164.04418407,2346166.61080858,3204023.17526421,2144094.21562955,1721735.49658197,2920212.3249889,1842922.69580889,84228.8936300739,421824.634082554,22356.3213306387,3607097.12911712,17183.1909049734,15183.5632987661,15284.4362924797,
Late-demographic dividend,LTE,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4668211394.42384,4253636746.6882,4904324237.57627,6131736383.71462,8040055396.05394,30342955653.8561,38619630529.2437,51391482462.1699,65415838674.3025,64866867787.8795,68556468202.9682,81641132273.3531,83286364235.5734,94098427393.8999,107513735277.753,1.11881E+11,123924420721.076,148537903514.419,191295892383.433,224014184831.505,261225668264.643,334906416533.402,345489617512.983,395816350739.962,464332428435.764,
Lithuania,LTU,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2384238.42614652,9663113.65379698,24222500,26450000,41625000,32175000,42212500,48307500,57375000,53957820.8454265,83648199.2672502,89036943.1890332,95988096.3286804,91681036.8152822,112706192.984211,136168546.000321,133407088.703185,137548419.691197,153520513.670115,188369513.45645,208866375.944737,284107927.09052,267692252.916414,331275314.458144,554780077.716835,666473876.391117,761737257.681268,1093019743.70297,1466675516.10461,1836098853.11851,2317228267.72193,2837501237.16311,
Luxembourg,LUX,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787708706.139204,855277157.932623,908548200.732374,1034139358.20132,2028452002.16199,3276088933.13889,3474562874.68574,3628068988.55586,3040201472.80022,3276771317.0036,3774956691.27144,4001375575.06766,4693290468.78585,4693188661.77046,5796864683.59011,5761812604.50282,4285954137.4067,4348837061.53765,4366705807.28248,4529270502.89111,4482466723.5752,4648575477.22585,5420344524.18311,5745614297.25812,6685452320.07053,5720776822.8479,
Latvia,LVA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67888,4222000,5477000,5482000,30440000,39548000,40000000,51900000,,,,,,,,,219840289.832295,211545529.2,214694107.215006,258532598.079002,305383387.372826,374957900.541125,385570737.901043,400280141.931942,588398298.186985,707872997.079046,918399510.274724,954838467.153668,978519396.954453,1137463733.40548,1306518796.63149,1374347235.42011,1472402779.61763,
"Macao SAR, China",MAC,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41210325.182674,45338557.019241,48027048.538076,55773336.4089406,56604121.6360658,88730769.2989731,97600046.4000291,73389179.1582212,93129274.4302099,80876983.4907008,67394209.4254801,57318892.4240999,55694228.8023644,53221015.2367171,46509005.2278191,37810456.415343,30103087.4865821,24958343.2787126,22698897.9296411,16926294.4963025,14345237.4067771,18225023.9020124,12163275.8037115,
St. Martin (French part),MAF,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30321998.9548098,35020423.7002767,36564214.8717595,46725341.380234,54448145.118553,49564726.283484,89429039.6664674,,,113517909.053194,168867046.065305,231457802.445424,249646519.731661,341689206.580549,327886704.995134,387168406.65484,401485866.89944,787892442.997533,917220489.141936,1003096667.02254,1140394196.79828,1096403165.59749,1142310069.57492,1588253680.60278,1436003560.67557,1440057102.85724,1492626586,1666561944.74976,1586425696.37391,1835752481.46424,1962755550.84294,2070232965.77477,2409316588.42157,2630419247.40835,
Monaco,MCO,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2162000,3890000,5420000,8880000,13990000,15650000,16030000,16560000,19690000,24300000,42500000,58400000,72060000,91530000,121740000,121880000,144380000,165900000,178790000,182990000,186000000,162030000,154900000,175820000,225460000,257870000,302950000,401860000,512160000,635353816.6,730433772.4,
Madagascar,MDG,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5061677.27312352,4646005.82986104,9494286.83771536,6442072.55862375,4400286.16316692,4791626.22688982,7562534.54907896,8387549.89143415,6699794.31154043,6466217.05738114,8376603.20000002,388417.472811711,6783062.1,3960650.90000001,2102774.35902594,8354822.73380023,46143480.173991,35425262.3954991,13853445.6365064,22807615.4781828,37897475.7266278,48525656.1974544,55052529.6620891,67288844.5756965,78476918.8634421,73487683.3819235,95330298.9791596,122204658.239658,129003752.242219,159048644.00824,216294330.733068,238536313.547957,257473795.53901,294407364.214468,
Maldives,MDV,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17665149.8675781,19414834.7841797,21993014.3236719,44757918.8854687,57472465.285159,56863737.1344828,61366402.0961699,81150617.8384525,87069111.1377987,91960138.7367872,62748935.9257198,56993655.3414786,58504099.1079011,30647968.6725032,34416440.3066148,37093337.253048,43631151.6364851,46894839.099987,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8778285743.1162,11992755807.214,14239906476.3476,18463645736.9691,19062072406.2727,17441442785.7989,20594429551.4396,22068804264.8162,22615913892.5895,25139202671.0589,25055340390.4835,28301360521.532,28253756148.2128,35489354272.4311,41688876145.6282,47816771120.5459,56261432180.7505,63780459636.9604,77060577112.8732,81629399601.7213,
Mexico,MEX,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388530000,859990000,846300000,1159100000,1043214000,1168485000,1212828000,787198737,876864379,882844096,689721519,716561634,728882449,920157427,815755485,687044366,607154406,704342050,725411597,887870839,972445637,1000713246,895563303,924878628,1057952844,1313522122,1289591949,1617056192,1659523374,1641087722,2426450372,
Marshall Islands,MHL,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494365.68,424980,390663.9,410220,359640,299880,221580,188640,153720,117460.26,107759.7,92862,374566.258192062,317697.240561247,317697.240561247,
Middle income,MIC,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11405036191.3519,13568061132.6988,15755812486.4152,20424408027.7689,27370138334.4234,34746845317.299,45083320688.5722,58436845635.9413,76327823384.1725,74499606804.5753,84640604027.3942,99601621645.8757,108854949455.898,117104882933.838,125124286629.601,129974810932.853,134000993999.577,139827172296.188,153085931642.53,169915401660.457,180585695699.885,221349857685.29,256900390188.751,282222317658.47,312758553672.65,
North Macedonia,MKD,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17770000,16340000,18815659.5904357,32233161.5000218,40361732.7856977,34566958.9540284,40037792.2829278,58342112,55753540,60639658,83239588,101368384,128384900,121105270,127173610,146806220,136085550,158756660,161880751.7,144084953,165787606.5,166234622.967087,216402876.422913,243946544.1,277085052.4,390455191.9,493111627.2,601107378.2,683389038.4,
Mali,MLI,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158341.540781752,101084.625636784,555977.647902752,3798702.25507943,8759405.97851837,6811872.90171783,10482717.8180348,12214229.0693552,37865655.0016466,44247757.18,60831625.566561,86517097.3157107,105605371.355325,100873194.574873,120433894.548982,142455587.849372,145934550.975467,173674621.031221,179490074.653434,187042171.826668,190904924.159331,205691400.444021,223000683.73322,220395072.110118,209123986.783301,205261863.99554,191174100.901045,181275112.993886,172162628.145431,
Malta,MLT,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9374114.98159161,10029621.7236285,18330424.2398904,12030155.1704293,16291761.0885694,15798728.2310614,20346282.6475916,14546320.3743203,15371892.350543,21961246.2103544,27242849.9003157,27740448.8100896,31847110.2059995,36869954.8157379,61403202.5061472,90529128.1266734,96614462.2146213,106778530.085298,121666582.782659,109291466.640323,137514805.800677,117706445.3,151165772.162492,89175999.3197089,102158248.460736,97451731.7371989,102534277.531655,181141821.265117,237706120.225183,278829367.314661,252497723.105343,272802371.464646,344540179.215639,399659940.587866,448442444.622663,
Myanmar,MMR,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16150.2185662913,,,,,,,206492.139668774,199183.124404405,177941.098316665,14535.5879645332,,,,,,,,,,75711243.8297985,80200811.3665088,189120940.246035,350813407.614061,219017597.183849,112829668.140084,65705201.5010843,149715842.223017,,,,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726945141.69768,2004779469.46173,2383006170.57384,3995264432.97521,3714876433.81709,3931477742.07184,4415586015.2343,4611552699.47147,4943898108,5359168265,4674647121.43295,4908576384,4679227874.25925,5179251107.26931,5001757869.10365,5523985171.6904,6824878569.34131,7508526228.15727,7699443521.90631,,
Montenegro,MNE,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44754694.4542259,47828967.9969708,42394766.6681007,39451354.4357518,46415840.6634038,42673240.2084599,47680506.192439,47783331.4341179,66062920.7455566,60802633.3846584,61564845.2468548,81139931.3613441,63019338.9204783,70389233.3159602,120932847.959377,188923071.535618,210278182.476224,218918157.223434,
Mongolia,MNG,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300000,2200000,3800000,5000000,4800000,6800000,7200000.00000001,7469800,7700000,7700000,5961010,4762212.2,5960000,15224160,18065096.5,20594410,19342115.1999997,12480278.43,9873930,13556391.6219512,21829190.7257814,12970291.8640206,13532803.5859682,12060240.2044761,18693522.7416461,25599326.045633,46225884.4623969,50068284.339496,32248403.6672726,31317235.0520912,50466050.5410814,59372460.1994199,61798307.8373668,
Northern Mariana Islands,MNP,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
